Timestamp,Source,BSSID,Channel,FrequencyMHz,Band
1766154943.343759,00:3e:73:70:f3:38,00:3e:73:70:f3:38,,5200,5GHz
1766154943.389742,02:13:37:ac:84:38,ff:ff:ff:ff:ff:ff,,2437,2.4GHz
1766154943.390657,02:13:37:ac:84:38,ff:ff:ff:ff:ff:ff,,2437,2.4GHz
1766154943.392008,00:3e:73:42:be:23,00:3e:73:42:be:23,,2437,2.4GHz
1766154943.392576,00:3e:73:42:be:23,00:3e:73:42:be:23,,2437,2.4GHz
1766154943.393043,00:3e:73:42:be:23,00:3e:73:42:be:23,,2437,2.4GHz
1766154943.428727,00:3e:73:42:be:22,00:3e:73:42:be:22,6.0,2437,2.4GHz
1766154943.429222,00:3e:73:42:be:23,00:3e:73:42:be:23,6.0,2437,2.4GHz
1766154943.531345,00:3e:73:42:be:22,00:3e:73:42:be:22,6.0,2437,2.4GHz
1766154943.531785,00:3e:73:42:be:23,00:3e:73:42:be:23,6.0,2437,2.4GHz
1766154943.531812,00:3e:73:42:be:25,00:3e:73:42:be:25,6.0,2437,2.4GHz
1766154943.575079,8a:5b:67:10:6f:2d,ff:ff:ff:ff:ff:ff,,2437,2.4GHz
1766154943.575661,00:3e:73:42:be:23,00:3e:73:42:be:23,,2437,2.4GHz
1766154943.576241,00:3e:73:42:be:23,00:3e:73:42:be:23,,2437,2.4GHz
1766154943.576786,00:3e:73:42:be:23,00:3e:73:42:be:23,,2437,2.4GHz
1766154943.577258,00:3e:73:42:be:23,00:3e:73:42:be:23,,2437,2.4GHz
1766154943.584403,46:1f:50:30:21:10,ff:ff:ff:ff:ff:ff,,2437,2.4GHz
1766154943.592067,6a:f3:5c:50:53:c9,ff:ff:ff:ff:ff:ff,,2437,2.4GHz
1766154943.595502,8a:5b:67:10:6f:2d,ff:ff:ff:ff:ff:ff,,2437,2.4GHz
1766154943.596137,00:3e:73:42:be:23,00:3e:73:42:be:23,,2437,2.4GHz
1766154943.596673,00:3e:73:42:be:23,00:3e:73:42:be:23,,2437,2.4GHz
1766154943.597115,00:3e:73:42:be:23,00:3e:73:42:be:23,,2437,2.4GHz
1766154943.597549,00:3e:73:42:be:23,00:3e:73:42:be:23,,2437,2.4GHz
1766154943.601769,46:1f:50:30:21:10,ff:ff:ff:ff:ff:ff,,2437,2.4GHz
1766154943.655460,00:3e:73:42:d1:b4,00:3e:73:42:d1:b4,,5805,5GHz
1766154943.655634,00:3e:73:42:d1:b5,00:3e:73:42:d1:b5,,5805,5GHz
1766154943.656017,00:3e:73:42:d1:b8,00:3e:73:42:d1:b8,,5805,5GHz
1766154943.656351,00:3e:73:42:d1:b9,00:3e:73:42:d1:b9,,5805,5GHz
1766154943.656543,00:3e:73:42:d1:ba,00:3e:73:42:d1:ba,,5805,5GHz
1766154943.656923,00:3e:73:42:d1:bb,00:3e:73:42:d1:bb,,5805,5GHz
1766154943.689701,00:3e:73:42:4e:a4,00:3e:73:42:4e:a4,,5805,5GHz
1766154943.689884,00:3e:73:42:4e:a5,00:3e:73:42:4e:a5,,5805,5GHz
1766154943.690258,00:3e:73:42:4e:a8,00:3e:73:42:4e:a8,,5805,5GHz
1766154943.690507,00:3e:73:42:4e:a9,00:3e:73:42:4e:a9,,5805,5GHz
1766154943.690757,00:3e:73:42:4e:aa,00:3e:73:42:4e:aa,,5805,5GHz
1766154943.691134,00:3e:73:42:4e:ab,00:3e:73:42:4e:ab,,5805,5GHz
1766154943.757839,00:3e:73:42:d1:b4,00:3e:73:42:d1:b4,,5805,5GHz
1766154943.758136,00:3e:73:42:d1:b5,00:3e:73:42:d1:b5,,5805,5GHz
1766154943.758384,00:3e:73:42:d1:b8,00:3e:73:42:d1:b8,,5805,5GHz
1766154943.758633,00:3e:73:42:d1:b9,00:3e:73:42:d1:b9,,5805,5GHz
1766154943.758882,00:3e:73:42:d1:ba,00:3e:73:42:d1:ba,,5805,5GHz
1766154943.759259,00:3e:73:42:d1:bb,00:3e:73:42:d1:bb,,5805,5GHz
1766154943.792096,00:3e:73:42:4e:a4,00:3e:73:42:4e:a4,,5805,5GHz
1766154943.792317,00:3e:73:42:4e:a5,00:3e:73:42:4e:a5,,5805,5GHz
1766154943.792658,00:3e:73:42:4e:a8,00:3e:73:42:4e:a8,,5805,5GHz
1766154943.792883,00:3e:73:42:4e:a9,00:3e:73:42:4e:a9,,5805,5GHz
1766154943.793133,00:3e:73:42:4e:aa,00:3e:73:42:4e:aa,,5805,5GHz
1766154943.793508,00:3e:73:42:4e:ab,00:3e:73:42:4e:ab,,5805,5GHz
1766154943.860337,00:3e:73:42:d1:b4,00:3e:73:42:d1:b4,,5805,5GHz
1766154943.860511,00:3e:73:42:d1:b5,00:3e:73:42:d1:b5,,5805,5GHz
1766154943.860759,00:3e:73:42:d1:b8,00:3e:73:42:d1:b8,,5805,5GHz
1766154943.861009,00:3e:73:42:d1:b9,00:3e:73:42:d1:b9,,5805,5GHz
1766154943.861382,00:3e:73:42:d1:ba,00:3e:73:42:d1:ba,,5805,5GHz
1766154943.861668,00:3e:73:42:d1:bb,00:3e:73:42:d1:bb,,5805,5GHz
1766154943.428834,00:3e:73:42:be:22,00:3e:73:42:be:22,6.0,2437,2.4GHz
1766154943.531048,00:3e:73:42:be:22,00:3e:73:42:be:22,6.0,2437,2.4GHz
1766154943.531515,00:3e:73:42:be:23,00:3e:73:42:be:23,6.0,2437,2.4GHz
1766154943.584091,46:1f:50:30:21:10,ff:ff:ff:ff:ff:ff,,2437,2.4GHz
1766154943.595268,8a:5b:67:10:6f:2d,ff:ff:ff:ff:ff:ff,,2437,2.4GHz
1766154943.596516,00:3e:73:42:be:23,00:3e:73:42:be:23,,2437,2.4GHz
1766154943.596979,00:3e:73:42:be:23,00:3e:73:42:be:23,,2437,2.4GHz
1766154943.597664,00:3e:73:42:be:23,00:3e:73:42:be:23,,2437,2.4GHz
1766154943.894590,00:3e:73:42:4e:a4,00:3e:73:42:4e:a4,,5805,5GHz
1766154943.894760,00:3e:73:42:4e:a5,00:3e:73:42:4e:a5,,5805,5GHz
1766154943.895008,00:3e:73:42:4e:a8,00:3e:73:42:4e:a8,,5805,5GHz
1766154943.895384,00:3e:73:42:4e:a9,00:3e:73:42:4e:a9,,5805,5GHz
1766154943.895633,00:3e:73:42:4e:aa,00:3e:73:42:4e:aa,,5805,5GHz
1766154943.895883,00:3e:73:42:4e:ab,00:3e:73:42:4e:ab,,5805,5GHz
1766154943.999201,d4:dc:09:ab:ed:b1,d4:dc:09:ab:ed:b1,,5660,5GHz
1766154943.999612,d4:dc:09:ab:ed:b2,d4:dc:09:ab:ed:b2,,5660,5GHz
1766154944.101626,d4:dc:09:ab:ed:b1,d4:dc:09:ab:ed:b1,,5660,5GHz
1766154944.102010,d4:dc:09:ab:ed:b2,d4:dc:09:ab:ed:b2,,5660,5GHz
1766154944.177683,00:3e:73:42:b1:74,00:3e:73:42:b1:74,,5520,5GHz
1766154944.178076,00:3e:73:42:b1:74,00:3e:73:42:b1:74,,5520,5GHz
1766154944.248339,00:3e:73:42:b1:74,00:3e:73:42:b1:74,,5520,5GHz
1766154944.248544,00:3e:73:42:b1:75,00:3e:73:42:b1:75,,5520,5GHz
1766154944.248807,00:3e:73:42:b1:78,00:3e:73:42:b1:78,,5520,5GHz
1766154944.249025,00:3e:73:42:b1:79,00:3e:73:42:b1:79,,5520,5GHz
1766154944.249306,00:3e:73:42:b1:7a,00:3e:73:42:b1:7a,,5520,5GHz
1766154944.249663,00:3e:73:42:b1:7b,00:3e:73:42:b1:7b,,5520,5GHz
1766154944.262176,02:95:9d:e8:2d:df,ff:ff:ff:ff:ff:ff,,5520,5GHz
1766154944.262683,00:3e:73:42:b1:75,00:3e:73:42:b1:75,,5520,5GHz
1766154944.277555,02:95:9d:e8:2d:df,ff:ff:ff:ff:ff:ff,,5520,5GHz
1766154944.278272,00:3e:73:42:b1:75,00:3e:73:42:b1:75,,5520,5GHz
1766154944.292553,ac:3f:a4:f9:f2:82,ff:ff:ff:ff:ff:ff,,5520,5GHz
1766154944.292643,ac:3f:a4:f9:f2:82,ff:ff:ff:ff:ff:ff,,5520,5GHz
1766154944.293513,00:3e:73:42:b1:7b,00:3e:73:42:b1:7b,,5520,5GHz
1766154944.293889,00:3e:73:42:b1:75,00:3e:73:42:b1:75,,5520,5GHz
1766154944.350689,00:3e:73:42:b1:74,00:3e:73:42:b1:74,,5520,5GHz
1766154944.350885,00:3e:73:42:b1:75,00:3e:73:42:b1:75,,5520,5GHz
1766154944.351258,00:3e:73:42:b1:78,00:3e:73:42:b1:78,,5520,5GHz
1766154944.351508,00:3e:73:42:b1:79,00:3e:73:42:b1:79,,5520,5GHz
1766154944.351758,00:3e:73:42:b1:7a,00:3e:73:42:b1:7a,,5520,5GHz
1766154944.352150,00:3e:73:42:b1:7b,00:3e:73:42:b1:7b,,5520,5GHz
1766154944.433801,f6:3d:ad:df:a9:1e,ff:ff:ff:ff:ff:ff,,5520,5GHz
1766154944.434645,00:3e:73:42:b1:75,00:3e:73:42:b1:75,,5520,5GHz
1766154944.450916,00:3e:73:71:12:53,00:3e:73:71:12:53,,5220,5GHz
1766154944.451133,00:3e:73:71:12:54,00:3e:73:71:12:54,,5220,5GHz
1766154944.451508,00:3e:73:71:12:56,00:3e:73:71:12:56,,5220,5GHz
1766154944.451758,00:3e:73:71:12:57,00:3e:73:71:12:57,,5220,5GHz
1766154944.452449,00:3e:73:71:12:58,00:3e:73:71:12:58,,5220,5GHz
1766154944.477060,00:3e:73:42:95:b5,00:3e:73:42:95:b5,,5220,5GHz
1766154944.477407,00:3e:73:42:95:b8,00:3e:73:42:95:b8,,5220,5GHz
1766154944.477673,00:3e:73:42:95:b9,00:3e:73:42:95:b9,,5220,5GHz
1766154944.477924,00:3e:73:42:95:ba,00:3e:73:42:95:ba,,5220,5GHz
1766154944.478279,00:3e:73:42:95:bb,00:3e:73:42:95:bb,,5220,5GHz
1766154944.534768,32:9b:d6:f7:57:42,32:9b:d6:f7:57:42,44.0,5220,5GHz
1766154944.543308,00:3e:73:70:eb:53,00:3e:73:70:eb:53,,5220,5GHz
1766154944.543518,00:3e:73:70:eb:54,00:3e:73:70:eb:54,,5220,5GHz
1766154944.543758,00:3e:73:70:eb:56,00:3e:73:70:eb:56,,5220,5GHz
1766154944.544134,00:3e:73:70:eb:57,00:3e:73:70:eb:57,,5220,5GHz
1766154944.544657,00:3e:73:70:eb:58,00:3e:73:70:eb:58,,5220,5GHz
1766154944.545016,00:3e:73:42:b5:c4,00:3e:73:42:b5:c4,,5220,5GHz
1766154944.545272,00:3e:73:42:b5:c5,00:3e:73:42:b5:c5,,5220,5GHz
1766154944.545653,00:3e:73:42:b5:c8,00:3e:73:42:b5:c8,,5220,5GHz
1766154944.545924,00:3e:73:42:b5:c9,00:3e:73:42:b5:c9,,5220,5GHz
1766154944.546148,00:3e:73:42:b5:ca,00:3e:73:42:b5:ca,,5220,5GHz
1766154944.546530,00:3e:73:42:b5:cb,00:3e:73:42:b5:cb,,5220,5GHz
1766154944.553310,00:3e:73:71:12:53,00:3e:73:71:12:53,,5220,5GHz
1766154944.553633,00:3e:73:71:12:54,00:3e:73:71:12:54,,5220,5GHz
1766154944.553882,00:3e:73:71:12:56,00:3e:73:71:12:56,,5220,5GHz
1766154944.554132,00:3e:73:71:12:57,00:3e:73:71:12:57,,5220,5GHz
1766154944.554633,00:3e:73:71:12:58,00:3e:73:71:12:58,,5220,5GHz
1766154944.579137,00:3e:73:42:95:b4,00:3e:73:42:95:b4,,5220,5GHz
1766154944.579508,00:3e:73:42:95:b5,00:3e:73:42:95:b5,,5220,5GHz
1766154944.579758,00:3e:73:42:95:b8,00:3e:73:42:95:b8,,5220,5GHz
1766154944.580045,00:3e:73:42:95:b9,00:3e:73:42:95:b9,,5220,5GHz
1766154944.580301,00:3e:73:42:95:ba,00:3e:73:42:95:ba,,5220,5GHz
1766154944.580634,00:3e:73:42:95:bb,00:3e:73:42:95:bb,,5220,5GHz
1766154944.637633,32:9b:d6:f7:57:42,32:9b:d6:f7:57:42,44.0,5220,5GHz
1766154944.638392,3c:9b:d6:f7:57:42,52:54:00:5e:1d:21,,5220,5GHz
1766154944.638639,3c:9b:d6:f7:57:42,52:54:00:5e:1d:21,,5220,5GHz
1766154944.643756,3c:9b:d6:f7:57:42,52:54:00:5e:1d:21,,5220,5GHz
1766154944.644768,3c:9b:d6:f7:57:42,52:54:00:5e:1d:21,,5220,5GHz
1766154944.646415,00:3e:73:70:eb:53,00:3e:73:70:eb:53,,5220,5GHz
1766154944.646675,00:3e:73:70:eb:54,00:3e:73:70:eb:54,,5220,5GHz
1766154944.646925,00:3e:73:70:eb:56,00:3e:73:70:eb:56,,5220,5GHz
1766154944.647175,00:3e:73:70:eb:57,00:3e:73:70:eb:57,,5220,5GHz
1766154944.647671,00:3e:73:70:eb:58,00:3e:73:70:eb:58,,5220,5GHz
1766154944.650054,00:3e:73:70:eb:54,52:54:00:5e:1d:21,,5220,5GHz
1766154944.650271,00:3e:73:70:eb:54,52:54:00:5e:1d:21,,5220,5GHz
1766154944.650521,00:3e:73:70:eb:54,52:54:00:5e:1d:21,,5220,5GHz
1766154944.651146,00:3e:73:70:eb:54,52:54:00:5e:1d:21,,5220,5GHz
1766154944.651521,00:3e:73:70:eb:54,52:54:00:5e:1d:21,,5220,5GHz
1766154944.651893,00:3e:73:70:eb:54,52:54:00:5e:1d:21,,5220,5GHz
1766154944.652143,00:3e:73:70:eb:54,52:54:00:5e:1d:21,,5220,5GHz
1766154944.652802,00:3e:73:70:eb:54,52:54:00:5e:1d:21,,5220,5GHz
1766154944.653160,00:3e:73:70:eb:54,52:54:00:5e:1d:21,,5220,5GHz
1766154944.653893,3c:9b:d6:f7:57:42,52:54:00:5e:1d:21,,5220,5GHz
1766154944.653913,3c:9b:d6:f7:57:42,52:54:00:5e:1d:21,,5220,5GHz
1766154944.654461,3c:9b:d6:f7:57:42,52:54:00:5e:1d:21,,5220,5GHz
1766154944.654484,3c:9b:d6:f7:57:42,52:54:00:5e:1d:21,,5220,5GHz
1766154944.654496,3c:9b:d6:f7:57:42,52:54:00:5e:1d:21,,5220,5GHz
1766154944.654509,3c:9b:d6:f7:57:42,52:54:00:5e:1d:21,,5220,5GHz
1766154944.654522,3c:9b:d6:f7:57:42,52:54:00:5e:1d:21,,5220,5GHz
1766154944.654651,3c:9b:d6:f7:57:42,52:54:00:5e:1d:21,,5220,5GHz
1766154944.654669,3c:9b:d6:f7:57:42,52:54:00:5e:1d:21,,5220,5GHz
1766154944.654683,3c:9b:d6:f7:57:42,52:54:00:5e:1d:21,,5220,5GHz
1766154944.667010,3c:9b:d6:f7:57:42,52:54:00:5e:1d:21,,5220,5GHz
1766154944.679635,3c:9b:d6:f7:57:42,52:54:00:5e:1d:21,,5220,5GHz
1766154944.682860,00:3e:73:42:95:ba,00:3e:73:42:95:ba,,5220,5GHz
1766154944.683043,00:3e:73:42:95:bb,00:3e:73:42:95:bb,,5220,5GHz
1766154944.721029,00:3e:73:42:b1:02,00:3e:73:42:b1:02,11.0,2462,2.4GHz
1766154944.721461,00:3e:73:42:b1:03,00:3e:73:42:b1:03,11.0,2462,2.4GHz
1766154944.721721,00:3e:73:42:b1:05,00:3e:73:42:b1:05,11.0,2462,2.4GHz
1766154944.739267,00:3e:73:42:b1:03,00:3e:73:42:b1:03,,2462,2.4GHz
1766154944.823428,00:3e:73:42:b1:02,00:3e:73:42:b1:02,11.0,2462,2.4GHz
1766154944.823837,00:3e:73:42:b1:03,00:3e:73:42:b1:03,11.0,2462,2.4GHz
1766154944.824087,00:3e:73:42:b1:05,00:3e:73:42:b1:05,11.0,2462,2.4GHz
1766154944.845783,00:3e:73:42:b5:e2,00:3e:73:42:b5:e2,11.0,2462,2.4GHz
1766154944.892991,00:3e:73:42:b1:03,00:3e:73:42:b1:03,,2462,2.4GHz
1766154944.923411,00:3e:73:42:b1:03,00:3e:73:42:b1:03,,2462,2.4GHz
1766154944.923888,00:3e:73:42:b1:03,00:3e:73:42:b1:03,,2462,2.4GHz
1766154944.925477,00:3e:73:42:b1:03,00:3e:73:42:b1:03,,2462,2.4GHz
1766154944.925961,00:3e:73:42:b1:02,00:3e:73:42:b1:02,11.0,2462,2.4GHz
1766154944.926422,00:3e:73:42:b1:03,00:3e:73:42:b1:03,11.0,2462,2.4GHz
1766154944.926754,00:3e:73:42:b1:05,00:3e:73:42:b1:05,11.0,2462,2.4GHz
1766154944.927248,00:3e:73:42:b1:03,00:3e:73:42:b1:03,,2462,2.4GHz
1766154945.044469,00:3e:73:42:be:04,00:3e:73:42:be:04,,5825,5GHz
1766154945.044670,00:3e:73:42:be:05,00:3e:73:42:be:05,,5825,5GHz
1766154945.044923,00:3e:73:42:be:08,00:3e:73:42:be:08,,5825,5GHz
1766154945.045183,00:3e:73:42:be:09,00:3e:73:42:be:09,,5825,5GHz
1766154945.045531,00:3e:73:42:be:0a,00:3e:73:42:be:0a,,5825,5GHz
1766154945.045807,00:3e:73:42:be:0b,00:3e:73:42:be:0b,,5825,5GHz
1766154945.146816,00:3e:73:42:be:04,00:3e:73:42:be:04,,5825,5GHz
1766154945.147008,00:3e:73:42:be:05,00:3e:73:42:be:05,,5825,5GHz
1766154945.147258,00:3e:73:42:be:08,00:3e:73:42:be:08,,5825,5GHz
1766154945.147633,00:3e:73:42:be:09,00:3e:73:42:be:09,,5825,5GHz
1766154945.147883,00:3e:73:42:be:0a,00:3e:73:42:be:0a,,5825,5GHz
1766154945.148216,00:3e:73:42:be:0b,00:3e:73:42:be:0b,,5825,5GHz
1766154945.248232,00:3e:73:42:b4:a4,00:3e:73:42:b4:a4,,5680,5GHz
1766154945.248434,00:3e:73:42:b4:a5,00:3e:73:42:b4:a5,,5680,5GHz
1766154945.248794,00:3e:73:42:b4:a8,00:3e:73:42:b4:a8,,5680,5GHz
1766154945.249050,00:3e:73:42:b4:a9,00:3e:73:42:b4:a9,,5680,5GHz
1766154945.249306,00:3e:73:42:b4:aa,00:3e:73:42:b4:aa,,5680,5GHz
1766154945.249661,00:3e:73:42:b4:ab,00:3e:73:42:b4:ab,,5680,5GHz
1766154945.350710,00:3e:73:42:b4:a4,00:3e:73:42:b4:a4,,5680,5GHz
1766154945.350884,00:3e:73:42:b4:a5,00:3e:73:42:b4:a5,,5680,5GHz
1766154945.351134,00:3e:73:42:b4:a8,00:3e:73:42:b4:a8,,5680,5GHz
1766154945.351509,00:3e:73:42:b4:a9,00:3e:73:42:b4:a9,,5680,5GHz
1766154945.351758,00:3e:73:42:b4:aa,00:3e:73:42:b4:aa,,5680,5GHz
1766154945.352048,00:3e:73:42:b4:ab,00:3e:73:42:b4:ab,,5680,5GHz
1766154945.460333,00:3e:73:42:c5:b4,00:3e:73:42:c5:b4,,5540,5GHz
1766154945.460509,00:3e:73:42:c5:b5,00:3e:73:42:c5:b5,,5540,5GHz
1766154945.460883,00:3e:73:42:c5:b8,00:3e:73:42:c5:b8,,5540,5GHz
1766154945.461132,00:3e:73:42:c5:b9,00:3e:73:42:c5:b9,,5540,5GHz
1766154945.461757,00:3e:73:42:c5:bb,00:3e:73:42:c5:bb,,5540,5GHz
1766154945.470194,00:3e:73:42:9f:74,00:3e:73:42:9f:74,,5540,5GHz
1766154945.470384,00:3e:73:42:9f:75,00:3e:73:42:9f:75,,5540,5GHz
1766154945.470634,00:3e:73:42:9f:78,00:3e:73:42:9f:78,,5540,5GHz
1766154945.471008,00:3e:73:42:9f:79,00:3e:73:42:9f:79,,5540,5GHz
1766154945.471258,00:3e:73:42:9f:7a,00:3e:73:42:9f:7a,,5540,5GHz
1766154945.471508,00:3e:73:42:9f:7b,00:3e:73:42:9f:7b,,5540,5GHz
1766154945.563333,00:3e:73:42:c5:b8,00:3e:73:42:c5:b8,,5540,5GHz
1766154945.563538,00:3e:73:42:c5:b9,00:3e:73:42:c5:b9,,5540,5GHz
1766154945.563768,00:3e:73:42:c5:ba,00:3e:73:42:c5:ba,,5540,5GHz
1766154945.564244,00:3e:73:42:c5:bb,00:3e:73:42:c5:bb,,5540,5GHz
1766154945.572574,00:3e:73:42:9f:74,00:3e:73:42:9f:74,,5540,5GHz
1766154945.572781,00:3e:73:42:9f:75,00:3e:73:42:9f:75,,5540,5GHz
1766154945.573019,00:3e:73:42:9f:78,00:3e:73:42:9f:78,,5540,5GHz
1766154945.573306,00:3e:73:42:9f:79,00:3e:73:42:9f:79,,5540,5GHz
1766154945.573653,00:3e:73:42:9f:7a,00:3e:73:42:9f:7a,,5540,5GHz
1766154945.573926,00:3e:73:42:9f:7b,00:3e:73:42:9f:7b,,5540,5GHz
1766154945.619481,00:3e:73:42:bf:25,00:3e:73:42:bf:25,,5240,5GHz
1766154945.620011,00:3e:73:42:bf:25,00:3e:73:42:bf:25,,5240,5GHz
1766154945.650074,94:fb:29:6f:72:68,ff:ff:ff:ff:ff:ff,,5240,5GHz
1766154945.650384,00:3e:73:42:bf:29,00:3e:73:42:bf:29,,5240,5GHz
1766154945.650633,00:3e:73:42:bf:2a,00:3e:73:42:bf:2a,,5240,5GHz
1766154945.651259,00:3e:73:42:b0:e4,00:3e:73:42:b0:e4,,5240,5GHz
1766154945.657809,94:fb:29:6f:72:68,ff:ff:ff:ff:ff:ff,,5240,5GHz
1766154945.658171,00:3e:73:42:b0:e4,00:3e:73:42:b0:e4,,5240,5GHz
1766154945.662180,00:3e:73:42:b0:e4,00:3e:73:42:b0:e4,,5240,5GHz
1766154945.662384,00:3e:73:42:b0:e5,00:3e:73:42:b0:e5,,5240,5GHz
1766154945.662633,00:3e:73:42:b0:e8,00:3e:73:42:b0:e8,,5240,5GHz
1766154945.663008,00:3e:73:42:b0:e9,00:3e:73:42:b0:e9,,5240,5GHz
1766154945.663570,00:3e:73:42:b0:ea,00:3e:73:42:b0:ea,,5240,5GHz
1766154945.663600,00:3e:73:42:b0:eb,00:3e:73:42:b0:eb,,5240,5GHz
1766154945.752009,00:3e:73:42:bf:24,00:3e:73:42:bf:24,,5240,5GHz
1766154945.752798,00:3e:73:42:bf:29,00:3e:73:42:bf:29,,5240,5GHz
1766154945.756677,c2:81:2a:af:be:69,ff:ff:ff:ff:ff:ff,,5240,5GHz
1766154945.757257,00:3e:73:42:b0:e5,00:3e:73:42:b0:e5,,5240,5GHz
1766154945.757647,00:3e:73:42:b0:e5,00:3e:73:42:b0:e5,,5240,5GHz
1766154945.758016,00:3e:73:42:b0:e5,00:3e:73:42:b0:e5,,5240,5GHz
1766154945.758259,00:3e:73:42:b0:e5,00:3e:73:42:b0:e5,,5240,5GHz
1766154945.759137,00:3e:73:42:bf:25,00:3e:73:42:bf:25,,5240,5GHz
1766154945.764647,00:3e:73:42:b0:e4,00:3e:73:42:b0:e4,,5240,5GHz
1766154945.764785,00:3e:73:42:b0:e5,00:3e:73:42:b0:e5,,5240,5GHz
1766154945.765061,00:3e:73:42:b0:e8,00:3e:73:42:b0:e8,,5240,5GHz
1766154945.765461,00:3e:73:42:b0:e9,00:3e:73:42:b0:e9,,5240,5GHz
1766154945.765685,00:3e:73:42:b0:ea,00:3e:73:42:b0:ea,,5240,5GHz
1766154945.765926,00:3e:73:42:b0:eb,00:3e:73:42:b0:eb,,5240,5GHz
1766154945.771320,c2:81:2a:af:be:69,ff:ff:ff:ff:ff:ff,,5240,5GHz
1766154945.771708,00:3e:73:42:b0:e5,00:3e:73:42:b0:e5,,5240,5GHz
1766154945.772299,00:3e:73:42:b0:e5,00:3e:73:42:b0:e5,,5240,5GHz
1766154945.772707,00:3e:73:42:b0:e5,00:3e:73:42:b0:e5,,5240,5GHz
1766154945.773070,00:3e:73:42:b0:e5,00:3e:73:42:b0:e5,,5240,5GHz
1766154945.786003,c2:81:2a:af:be:69,ff:ff:ff:ff:ff:ff,,5240,5GHz
1766154945.786276,00:3e:73:42:bf:25,00:3e:73:42:bf:25,,5240,5GHz
1766154945.786758,00:3e:73:42:b0:e5,00:3e:73:42:b0:e5,,5240,5GHz
1766154945.787009,00:3e:73:42:b0:e5,00:3e:73:42:b0:e5,,5240,5GHz
1766154945.787383,00:3e:73:42:b0:e5,00:3e:73:42:b0:e5,,5240,5GHz
1766154945.787759,00:3e:73:42:b0:e5,00:3e:73:42:b0:e5,,5240,5GHz
1766154945.814876,c2:81:2a:af:be:69,ff:ff:ff:ff:ff:ff,,5240,5GHz
1766154945.815581,00:3e:73:42:b0:e5,00:3e:73:42:b0:e5,,5240,5GHz
1766154945.815788,00:3e:73:42:b0:e5,00:3e:73:42:b0:e5,,5240,5GHz
1766154945.816249,00:3e:73:42:b0:e5,00:3e:73:42:b0:e5,,5240,5GHz
1766154945.816581,00:3e:73:42:b0:e5,00:3e:73:42:b0:e5,,5240,5GHz
1766154944.948209,00:3e:73:42:b5:e2,00:3e:73:42:b5:e2,11.0,2462,2.4GHz
1766154944.995342,00:3e:73:42:b7:32,00:3e:73:42:b7:32,1.0,2412,2.4GHz
1766154944.995773,00:3e:73:42:b7:33,00:3e:73:42:b7:33,1.0,2412,2.4GHz
1766154945.003490,00:3e:73:42:d7:12,00:3e:73:42:d7:12,1.0,2412,2.4GHz
1766154945.018536,00:3e:73:71:16:01,00:3e:73:71:16:01,1.0,2412,2.4GHz
1766154945.049983,00:3e:73:42:d1:d2,00:3e:73:42:d1:d2,1.0,2412,2.4GHz
1766154945.050438,00:3e:73:42:d1:d3,00:3e:73:42:d1:d3,1.0,2412,2.4GHz
1766154945.097716,00:3e:73:42:b7:32,00:3e:73:42:b7:32,1.0,2412,2.4GHz
1766154945.120974,00:3e:73:71:16:01,00:3e:73:71:16:01,1.0,2412,2.4GHz
1766154945.121433,00:3e:73:71:16:02,00:3e:73:71:16:02,1.0,2412,2.4GHz
1766154945.151064,00:3e:73:42:d1:d2,00:3e:73:42:d1:d2,1.0,2412,2.4GHz
1766154945.151579,00:3e:73:42:d1:d3,00:3e:73:42:d1:d3,1.0,2412,2.4GHz
1766154945.151823,00:3e:73:42:d1:d5,00:3e:73:42:d1:d5,1.0,2412,2.4GHz
1766154945.155253,94:fb:29:54:28:78,ff:ff:ff:ff:ff:ff,,2412,2.4GHz
1766154945.160818,94:fb:29:54:28:78,ff:ff:ff:ff:ff:ff,,2412,2.4GHz
1766154945.200136,00:3e:73:42:b7:32,00:3e:73:42:b7:32,1.0,2412,2.4GHz
1766154945.200715,00:3e:73:42:b7:33,00:3e:73:42:b7:33,1.0,2412,2.4GHz
1766154945.208806,00:3e:73:42:d7:13,00:3e:73:42:d7:13,1.0,2412,2.4GHz
1766154945.223371,00:3e:73:71:16:01,00:3e:73:71:16:01,1.0,2412,2.4GHz
1766154945.223849,00:3e:73:71:16:02,00:3e:73:71:16:02,1.0,2412,2.4GHz
1766154945.253672,00:3e:73:42:d1:d2,00:3e:73:42:d1:d2,1.0,2412,2.4GHz
1766154945.254102,00:3e:73:42:d1:d3,00:3e:73:42:d1:d3,1.0,2412,2.4GHz
1766154945.254328,00:3e:73:42:d1:d5,00:3e:73:42:d1:d5,1.0,2412,2.4GHz
1766154945.302758,00:3e:73:42:b7:32,00:3e:73:42:b7:32,1.0,2412,2.4GHz
1766154945.303206,00:3e:73:42:b7:33,00:3e:73:42:b7:33,1.0,2412,2.4GHz
1766154945.312878,38:88:71:05:eb:32,38:88:71:05:eb:32,1.0,2412,2.4GHz
1766154945.325762,00:3e:73:71:16:01,00:3e:73:71:16:01,1.0,2412,2.4GHz
1766154945.326234,00:3e:73:71:16:02,00:3e:73:71:16:02,1.0,2412,2.4GHz
1766154945.355878,00:3e:73:42:d1:d2,00:3e:73:42:d1:d2,1.0,2412,2.4GHz
1766154945.356520,00:3e:73:42:d1:d3,00:3e:73:42:d1:d3,1.0,2412,2.4GHz
